,Net Income Before Taxes,Total Liabilities,Income Available to Common Excluding Extraordinary Items,avg Volume,Total Liabilities & Shareholders' Equity,Diluted Net Income,Net Income Before Extraordinary Items,Total Assets,Diluted Weighted Average Shares,Total Equity,Total Common Shares Outstanding,Net Income After Taxes,Net Income,High,Low
20,0.2091382168187865,0.0005080982825894755,0.19565179905245633,0.0023680026455001574,0.0015987194749548536,0.1980068772395714,0.19565179905245636,0.0015987194749548536,0.004329731640642776,0.04346882357987854,0.004500890187743905,0.2011820509342467,0.19548010587431697,413.89,292.79
21,0.20898583613741292,0.0005088085608558019,0.1954747535106065,0.0031989255758533477,0.0014962089956680308,0.1978303500753262,0.1954747535106065,0.0014962089956680308,0.004289229473776844,0.04273256246246531,0.004474074136391688,0.2010062226592967,0.19530302254098364,369.82,200.07
22,0.2091896506342081,0.0003762590399796595,0.19560800717060053,0.0027720817911502504,0.001201890755726691,0.19797853416064484,0.19560800717060053,0.001201890755726691,0.00422072580883077,0.041503827345261805,0.004429906522399815,0.20113856014106957,0.19545167349726777,260.1,143.35
23,0.20893710562072718,0.00015329254534780126,0.1953584873447437,0.003326678422851603,0.0007816838126832736,0.1977068491518355,0.1953584873447437,0.0007816838126832736,0.004220225782079339,0.039971306826306195,0.004319487487420115,0.2008907558750721,0.19517913251366123,190.45,136.8
24,0.2099225291493857,0.0004506759086257891,0.195928976908959,0.006626489316899159,0.0008373683855555375,0.1982832435376929,0.19592897690895897,0.0008373683855555375,0.00799092751462203,0.038413010114105396,0.008211495567990253,0.20145732306961922,0.1957573428961749,86.74,52.08
25,0.20862992551700588,0.0003550637566935222,0.19471509667506082,0.009680568838595235,0.0007535636911109529,0.19707291746461372,0.19471509667506082,0.0007535636911109529,0.008054930938805226,0.038443705137126666,0.00842812719852185,0.20025178880260439,0.1945432035519126,58.66,33.8
26,0.20883053873898225,0.00037790862501451366,0.19492936104827352,0.01053286342329732,0.0007261274714123282,0.1972865544859519,0.19492936104827352,0.0007261274714123282,0.008260441933643451,0.038097671181949025,0.008948148272783386,0.2004645800128862,0.1947575136612022,56.66,40.38
27,0.20944020374335734,0.00036726894649445895,0.19556276409577875,0.009308820621843102,0.0007297339851993913,0.197918102971342,0.19556276409577872,0.0007297339851993913,0.008534456593427747,0.03819337864503397,0.008948148272783386,0.20109362813252402,0.19539105191256834,68.39,40.34
28,0.21892451393977336,0.004293658211790563,0.20007682786290495,0.05507501507953113,0.0034630707120395722,0.20241894985913575,0.20007682786290495,0.0034630707120395722,0.01867549913920395,0.031878973909230425,0.018163931254160427,0.20845908643901118,0.1999060792349727,31.14,14.03
29,0.1710405565949818,0.004144934640106959,0.15028383627128772,0.08768494392292542,0.0033142686246770176,0.15277174884457267,0.15028383627128772,0.0033142686246770176,0.018825507164633305,0.03179508688979342,0.01977026531065081,0.1557529926413239,0.15010245901639346,33.77,3.8
30,0.18407330207940584,0.004280322374953438,0.16144094925092833,0.033196000097531105,0.004746455321895434,0.16389619453736096,0.16144094925092833,0.004746455321895434,0.01877550448949019,0.04112561127899106,0.01969560101080739,0.16611278781918684,0.16126195355191258,38.12,18.33
31,0.21228720414885216,0.00416435857636973,0.1943659567203039,0.027157631175680742,0.005674798685602577,0.19447778089863732,0.1943659567203039,0.005674798685602577,0.01912552321549203,0.04851338855895445,0.01962409154053482,0.20199057275594293,0.19193989071038253,50.03,24.56
32,0.3971714958490137,0.11167381642433198,0.36142387639250495,0.28079683482892787,0.14727454444080662,0.3634808365038429,0.36319091723931884,0.14727454444080662,0.3598937543158559,0.352035690113724,0.3754026351239796,0.37942114008613387,0.36305498633879785,25.57,16.62
33,0.18515462157374668,0.10552715528040257,0.1459387938025524,0.2568008478820527,0.14036579977063962,0.14843942837201782,0.14758632464040292,0.14036579977063962,0.3577936419598448,0.34315319866924676,0.37460656646226875,0.16493438231204857,0.14740437158469946,29.85,19.68
34,0.3368523643193022,0.10650125118850572,0.3104272482820436,0.1934229650838396,0.14728710045176902,0.31262501170322327,0.31045285756967855,0.14728710045176902,0.36734415291218075,0.38614148308437307,0.38137052106216807,0.32428193563701724,0.31030566939890714,29.96,21.83
35,0.3824171759064943,0.10079786166466252,0.35099235989585553,0.23453719594652483,0.1419962111515618,0.35916553890151415,0.3509923598958556,0.1419962111515618,0.3402427029846097,0.3858898220260621,0.3827938750035492,0.36039709722269325,0.3569842896174864,29.66,20.23
36,0.2978750649147393,0.03798780961877614,0.2896666524392847,0.04355040267091293,0.03905428595613967,0.29174646137085175,0.2902983482009476,0.03905428595613967,0.08877924968985842,0.06429558735212529,0.09290236959249065,0.29523720709417073,0.2901468579234973,136.83,101.81
37,0.2296452276106396,0.03983395329222877,0.23066285372828546,0.06097275191037716,0.04013250000388702,0.23291542186928138,0.2311750394809851,0.04013250000388702,0.08357897147497391,0.05984957532196409,0.09273358621045028,0.2365119196988708,0.23101092896174868,109.15,62.55
38,0.2654141382523885,0.028179011715573247,0.2587135601178027,0.05046402907583506,0.023716183543511786,0.2608839976508439,0.2590550172862691,0.023716183543511786,0.07412846587292421,0.01933977102656739,0.07768399754764581,0.2641493438231205,0.2588968579234973,92.3,62.66
39,0.24244321294168697,0.019629870574485873,0.24079559520252677,0.04553591952106575,0.015765022814298632,0.24228651192877632,0.24105168807887659,0.015765022814298632,0.07722863173179764,0.018817383678255136,0.07767926530328953,0.24626979551697245,0.24015539617486345,125.86,77.5
40,0.2638846402834195,0.011395281237056808,0.25213197319561226,0.034189420163190064,0.01999773425446438,0.25432168117866355,0.2521319731956123,0.01999773425446438,0.08937928179157585,0.1031772208611765,0.0926783766929604,0.25727389874190376,0.2519723360655738,142.6,105.36
41,0.240814119756134,0.011502547750746737,0.23015920440479748,0.04317870948279208,0.019290323253861066,0.23239622432738385,0.23015920440479748,0.019290323253861066,0.08922927376614649,0.09742333393706566,0.09305432721681986,0.23545220251619253,0.22997780054644812,115.14,61.61
42,0.23447559561496487,0.010642966093745005,0.22251056383114942,0.03303254381402963,0.01804514097523114,0.22551898475601972,0.22251056383114942,0.01804514097523114,0.08897926039043089,0.09418987064240296,0.09259529951426139,0.22785614975075455,0.223078893442623,89.24,67.0
43,0.2259104069887386,0.010599479669276117,0.21280464381749115,0.04034890875177652,0.017854396468270882,0.21429240184187456,0.21280464381749115,0.017854396468270882,0.08842923096385656,0.0931145915750741,0.09223354572347077,0.21821696225711285,0.2118169398907104,74.92,55.58
44,0.26068421913793227,0.006829899551519864,0.24219394767168892,0.012351405307832838,0.01144357510602095,0.24446841832001295,0.24219394767168892,0.01144357510602095,0.03222172386222663,0.07215322726709435,0.033184600645898774,0.2481141273017058,0.2420321892076503,338.65,210.42
45,0.2536642502970072,0.005795406798019364,0.2353735968244483,0.014638439714668895,0.009814699832822857,0.23766616449199499,0.2353735968244483,0.009814699832822857,0.03231622891824713,0.06733180175972088,0.033294493875949994,0.24128751398826684,0.23521038251366125,243.53,137.15
46,0.24994700111688917,0.0044336468103458515,0.23256741644969908,0.013113371683549814,0.007867527010236991,0.23487143477261704,0.2325674164496991,0.007867527010236991,0.032436235338590615,0.06239098977150319,0.033383354908862226,0.238412967547221,0.23240360314207656,200.68,132.63
47,0.24679047300613932,0.00405776755180655,0.2279445132101242,0.013630421946388917,0.0064407367262407,0.22950208104588515,0.2279445132101242,0.0064407367262407,0.03269124898182053,0.05468051437995099,0.033557396340187375,0.2345640747397335,0.22626289275956288,169.92,129.1
48,0.227980564704878,0.002136441648637146,0.21481070468223143,0.049943518353291715,0.006602874900140308,0.21710968686430218,0.21481070468223143,0.006602874900140308,0.03912659327274009,0.06847277961545427,0.040885013823411566,0.22020923056054803,0.21464310109289622,104.49,56.4
49,0.22408212337001757,0.0023147359889595953,0.2105254172179777,0.0471829594574789,0.006082735467294896,0.21283694643753884,0.2105254172179777,0.006082735467294896,0.038826577221881375,0.06358826725641782,0.040631575847886736,0.21595340635491203,0.21035689890710385,92.99,50.51
50,0.21708911637701056,0.0020155493886136306,0.20460113534508514,0.054503369953185055,0.005210760578333712,0.2069300104690652,0.20460113534508517,0.005210760578333712,0.03847655849587953,0.059332907543158904,0.04034396055201104,0.21006985655668217,0.20443135245901642,59.74,39.85
51,0.2188249187231893,0.0018584184415327064,0.20464381749114344,0.047087767823223235,0.004688483952133003,0.20986645558307587,0.20464381749114344,0.004688483952133003,0.03847655849587953,0.05663899030532968,0.040063180720205524,0.2101122452439893,0.2073770491803279,84.68,43.71
52,0.2460570965148788,0.0035822203074795172,0.23293354389858723,0.01446819236969875,0.007186595835305807,0.23517946360935918,0.2329335438985872,0.007186595835305807,0.023975782704374685,0.06313070169585235,0.02489791497313662,0.23820746719115604,0.23276980874316944,699.54,420.78
53,0.23517987607509477,0.0031693891845215195,0.23667249989329464,0.01966650608087537,0.006396635741354146,0.2389074721888858,0.23667249989329464,0.006396635741354146,0.024175793404947164,0.060208001677740375,0.025108236944526525,0.24192071619926078,0.2365095628415301,536.25,255.25
54,0.22827038678513753,0.00294101297868573,0.2169909940671817,0.018382271122961487,0.005455843226352397,0.21925848377294896,0.2169909940671817,0.005455843226352397,0.024504310980637465,0.05499587237733906,0.02528385579063709,0.22237452948557093,0.21679866803278694,313.11,204.95
55,0.22534755173615803,0.002701640505649241,0.21547458278202228,0.02018860011034176,0.004923222584312051,0.21618849424201414,0.21547458278202228,0.004923222584312051,0.024817827753784827,0.052768957989761965,0.025563584012585662,0.22086854420292315,0.21371900614754102,277.61,165.68
56,0.21120531553898794,0.002602882835680392,0.19703026164155532,0.00483673056564029,0.003166858384487103,0.19938130378163063,0.19703026164155532,0.003166858384487103,0.0031501685340165684,0.04088403572824418,0.0031826972320576916,0.20255103597951782,0.19685886270491806,243.05,143.15
57,0.2101032944674857,0.0023750719533627003,0.19597951256989202,0.006228199779639904,0.003072135303488643,0.1983336312335623,0.19597951256989202,0.003072135303488643,0.0033746805454091798,0.04170616664919019,0.00341142237594421,0.20150751127539085,0.19580788934426233,170.5,71.33
58,0.21000896356949256,0.0022067273069587305,0.19592726962311666,0.0071530047122931074,0.0029142180864657474,0.19828154125067027,0.19592726962311666,0.0029142180864657474,0.003483186350469747,0.04168628161253729,0.0035623283904164657,0.20145562752212692,0.19575563524590167,182.56,130.09
59,0.20942213432549137,0.0015661432835823335,0.19534073157198342,0.007255942722700293,0.0023243874497957924,0.19774489526679095,0.19534073157198345,0.0023243874497957924,0.003624193894373349,0.04168957989761969,0.003732163382313814,0.2008731221811523,0.1952172984972678,186.15,99.71
60,0.24333245594690148,0.03600714793896642,0.2286909385803918,0.020657460753967304,0.04199639975887544,0.2309492803581612,0.22869093858039183,0.04199639975887544,0.033762806310137596,0.09831749330333736,0.03421149767120997,0.2339940316728272,0.2285262978142077,59.22,42.96
61,0.2350589390263856,0.0381055128743386,0.23255794101327412,0.025971266602226047,0.044011773092920516,0.2348049604643839,0.23255794101327412,0.044011773092920516,0.035735911871285116,0.09890088939305833,0.03633154314282018,0.23783444674285328,0.23239412568306014,53.46,23.07
62,0.23709352702231645,0.03586799138066597,0.21997524435528618,0.019987736653847413,0.04072102962410194,0.2222591051077122,0.21997524435528618,0.04072102962410194,0.03724799276761307,0.0901308828155534,0.03813715726720249,0.22533826172471094,0.21980874316939894,57.18,44.69
63,0.23380688487504356,0.03387776268747309,0.21685091126381834,0.023505485852874767,0.037418531591829216,0.21899071402429166,0.21685091126381834,0.037418531591829216,0.03865906826015191,0.079650724955435,0.039635701313355545,0.22223540981382892,0.2165300546448088,48.19,41.41
64,0.21514700965362205,0.0015157454167178525,0.20209996158606855,0.010555088057301687,0.0027690171699068676,0.2044361599809344,0.20209996158606855,0.0027690171699068676,0.015275317229471775,0.045194131721685744,0.01580148971052335,0.20758587948048426,0.2019296448087432,179.57,103.29
65,0.21146198664001306,0.0013528162797077415,0.19790857484314311,0.011632728341166795,0.002481030365280594,0.20025704534041486,0.19790857484314311,0.002481030365280594,0.015525330605187376,0.04421036576646997,0.016011811681913256,0.20342331038692396,0.19773736338797818,107.62,61.13
66,0.2120097603312252,0.0013383208048847804,0.2009133979256477,0.015039877079736103,0.0024342792606334694,0.20325307050021707,0.2009133979256477,0.0024342792606334694,0.0158253466560461,0.04397205037034212,0.01616955316045568,0.20640747397334602,0.20074282786885247,82.27,62.0
67,0.21220183682035157,0.0011266868724695124,0.19918050279568056,0.01572399614075058,0.0021909063672990218,0.19682693698984588,0.19918050279568056,0.0021909063672990218,0.01617536538204794,0.043626969676748985,0.01664277759608296,0.2046864932686765,0.1942964480874317,75.0,60.42
68,0.2233095490470872,0.0038360360716296078,0.20908958982457637,0.006666559725921046,0.007084598282424256,0.21200367693996885,0.20908958982457637,0.007084598282424256,0.011050091179878124,0.06073363011543997,0.011563501987016821,0.21466139916579066,0.2095210040983607,327.89,245.75
69,0.22271482332519973,0.0037691249598468105,0.20799863417132614,0.007331570191044133,0.006632929181699172,0.21019584812195186,0.20799863417132614,0.006632929181699172,0.0110400906448495,0.05795029694098356,0.01154352139973478,0.21382040760961715,0.20770747950819676,310.74,167.43
70,0.22175942064039722,0.0022617405330068404,0.20668914593025736,0.007239048203639771,0.004969738597690091,0.20911744929312534,0.20668914593025736,0.004969738597690091,0.011005088772249316,0.055993822864932354,0.011511973104026291,0.2125623113703415,0.20662568306010934,232.47,148.44
71,0.21980664300094616,0.0023868654716786607,0.2062179350377737,0.006347518444035681,0.0050326522270866475,0.20688575100647721,0.2062179350377737,0.0050326522270866475,0.01096508663213482,0.055619953671486984,0.011464650660463567,0.21197310861677238,0.2043869535519126,175.17,150.55
72,0.2106525620869466,0.001020771337033083,0.19733356097144564,0.00952659624011233,0.002083424241969442,0.19968371507119817,0.19733356097144564,0.002083424241969442,0.00821493949926321,0.04355644738472684,0.008361875777534033,0.20297102309335688,0.19716222677595632,124.81,92.66
73,0.20985480440210855,0.000992989309987392,0.19652610013231464,0.011431746768499382,0.0019833661920578235,0.19887861842385246,0.19652610013231464,0.0019833661920578235,0.008185437920928771,0.04302508031228848,0.008477552861798483,0.20216148394316527,0.19635459357923501,119.74,75.18
74,0.2092600786802211,0.0009454731435177187,0.19585163686030133,0.008544846423115392,0.0017810701550121846,0.19820612993556844,0.19585163686030133,0.0017810701550121846,0.008153436208837172,0.041893863855180485,0.008440220711876771,0.20138975550205163,0.19567998633879785,93.12,59.36
75,0.20791276881816045,0.0006326549986482383,0.1943443595543984,0.012098957133936933,0.0013682926303701171,0.19667688038880235,0.1943443595543984,0.0013682926303701171,0.008384448567998385,0.041005233406098955,0.0084875431554395,0.19988360066465463,0.19414591871584702,83.08,58.33
76,0.20994671655912753,0.002917167922601956,0.1957317853941696,0.01139343682372164,0.0036361833738186313,0.19820578947816392,0.1957317853941696,0.0036361833738186313,0.006263835115178659,0.04216657292927751,0.006542590725011378,0.20126148733426025,0.19567964480874322,74.25,46.26
77,0.19238238872013033,0.003180405745386972,0.1804686499637202,0.017130253442873087,0.0036615625449127834,0.18286818340440383,0.1804686499637202,0.0036615625449127834,0.006097326206952072,0.04061656959286196,0.006453729692099149,0.18610329275323007,0.18029371584699455,67.59,20.02
78,0.2126998129032717,0.002485782591870564,0.19833539630372615,0.007453972978929797,0.0033802544695218126,0.20068261709606858,0.19833539630372615,0.0033802544695218126,0.006139328454072294,0.0431770302088596,0.006389581490825227,0.20384719725999526,0.1981642759562842,72.22,53.39
79,0.20963370302129203,0.0020506284376852015,0.19550130180545477,0.013166837015407143,0.002824317047975176,0.19785682063852789,0.19550130180545477,0.002824317047975176,0.006123327598026496,0.042071246770826375,0.006399571784466248,0.20103258842280175,0.19532957650273228,75.46,57.42
80,0.20642261095974215,0.0015252689436765397,0.1928265824405651,0.008371946587362095,0.002840912354379058,0.19518993267454826,0.1928265824405651,0.002840912354379058,0.0057518077217131106,0.04564458595083076,0.00607515014359732,0.19821094306351522,0.19265428620218583,291.48,133.82
81,0.2081292461353499,0.001767015775489029,0.19497853088053269,0.009425273403340805,0.002701147923417713,0.1973355803522032,0.19497853088053266,0.002701147923417713,0.0052652816925705505,0.04305735774954004,0.005539880726410024,0.20003297839872497,0.19480669398907108,153.48,48.89
82,0.20947684055517218,0.0016933468733437641,0.1963227623884929,0.009395469597984258,0.0025435058700393133,0.19867587603945902,0.1963227623884929,0.0025435058700393133,0.005240780381750421,0.04241680409521176,0.005497816332132041,0.20135296212146903,0.196151212431694,93.14,58.63
83,0.21112549708683992,0.001133166349715379,0.19750446028426308,0.01103354370282352,0.0019346221546068874,0.20004051443113824,0.19750446028426308,0.0019346221546068874,0.005397788781699821,0.04175537401218267,0.005475732525136103,0.20265166672318496,0.19752015027322406,138.67,71.89
84,0.21012655706450212,0.00404196748424952,0.1965803064578087,0.005040639107941493,0.007982264907007803,0.19893266603682047,0.19664731742712024,0.007982264907007803,0.00729789043713839,0.06578561146964337,0.008232001960200767,0.20287463121842045,0.19647583674863392,224.95,154.37
85,0.21135648684987443,0.003193211047845577,0.19826531221989843,0.00576259462349292,0.00600763449278976,0.20061273821379025,0.198352127704981,0.00600763449278976,0.006249334339387159,0.05727521615206427,0.007109408437907166,0.20434034724812644,0.1981810109289618,179.79,109.22
86,0.20834643484694348,0.0027358817162760458,0.19476716889325194,0.004488182773632535,0.0048221921114237724,0.19712483721880347,0.19487105723675785,0.0048221921114237724,0.005550796967637767,0.05182278867143932,0.006273904406560783,0.20075324697344776,0.1946991974043716,163.51,113.49
87,0.20833747127745092,0.002039608977724785,0.19487797174441931,0.004153137454887679,0.0037734873609296888,0.19723531564657115,0.19500883520423407,0.0037734873609296888,0.005090772356321059,0.04891751427509222,0.0057591413815839924,0.20074256502424634,0.1948370047814208,131.0,109.04
88,0.21267434498360233,0.0006470026196280064,0.19836117631994535,0.003632278838157924,0.0014966150624055397,0.20070832163011004,0.19836117631994538,0.0014966150624055397,0.003908209089186268,0.04182665891347243,0.004060791462610537,0.20387280002712876,0.19819006147540988,737.45,494.45
89,0.2081678748514964,0.0004372299061800104,0.20693064151265525,0.005792605148835341,0.0011994303118764075,0.20925269599707205,0.20693064151265525,0.0011994303118764075,0.0038862079121232975,0.04108530737919791,0.0040686785365376555,0.21238334633253078,0.206761355874317,543.65,128.26
90,0.20947470637195967,0.00030929574448749857,0.19555064236629818,0.007455104039051421,0.0005772452392989475,0.19790601673348146,0.19555064236629818,0.0005772452392989475,0.003929710239497813,0.037486382658265247,0.004046068924613243,0.20114534233103873,0.19537892759562844,334.64,169.84
91,0.20879176774395491,0.0002063894696243155,0.19518750266763413,0.00687281807823234,0.0004574982956016582,0.19754394028377126,0.19518750266763413,0.0004574982956016582,0.003992713610178143,0.03730854217705879,0.0041170525899573325,0.2007946183322595,0.1950157103825137,398.88,188.57
92,0.20919975243474734,0.0006390301084753779,0.19589397754919116,0.004324960149666487,0.0007242574272264432,0.19824834665372928,0.19589397754919116,0.0007242574272264432,0.004449738060986263,0.03636712010142703,0.004560831949590029,0.2014251076672658,0.1957223360655738,148.7,106.52
93,0.20807148090973113,0.0006239838056091428,0.194453881941184,0.004772598283434281,0.0007291729719436255,0.19681246755015366,0.19445388194118401,0.0007291729719436255,0.0045647442138154375,0.036501148680209324,0.004718047623203982,0.19999406558377703,0.19428193306010932,139.24,77.37
94,0.2088525919655116,0.0006152285388160714,0.1952008194972043,0.004405743402430629,0.0007018703268297039,0.19755721812254767,0.19520081949720433,0.0007018703268297039,0.004639748226530118,0.036363879012039683,0.004797444167403669,0.20073671538539797,0.19502903005464486,125.75,79.29
95,0.2088525919655116,0.0006005591182952308,0.19529642750437493,0.004593697294393811,0.0006599279072320003,0.1978389466247904,0.1952964275043749,0.0006599279072320003,0.004709751971730489,0.036161024946855656,0.0048983987136708195,0.20083336159245824,0.1953116461748634,94.3,73.85
96,0.20974041218191777,0.0036167195375581716,0.19739638909044346,0.007797965363087083,0.004865603851453243,0.1997463592336304,0.19752443552861837,0.004865603851453243,0.012460166618914111,0.04633995214626845,0.013092016914092936,0.20304181220115977,0.19735314207650276,62.35,45.99
97,0.20950565202854113,0.003401896600681854,0.19701224977591872,0.009503929948035344,0.004640397101638819,0.19936334465354202,0.19709761406803533,0.004640397101638819,0.012360161268627871,0.04614548678302812,0.013060468618384452,0.20261792532808845,0.19692622950819674,60.28,37.66
98,0.20999722556182374,0.0032492882417456946,0.19652738059669642,0.008491273601241453,0.004370763444951159,0.19887989513911944,0.19661445217465534,0.004370763444951159,0.011875135319739607,0.045224826744707,0.012805453228074195,0.20213808538777173,0.19644296448087434,55.4,40.75
99,0.20952699386066628,0.003059310548715934,0.1960945836356652,0.01076126502666447,0.004030228398701522,0.19849602941551975,0.19618165521362413,0.004030228398701522,0.011605120873966757,0.044043926293814276,0.012334332012160812,0.20170826409847742,0.19605788934426233,46.58,36.84
100,0.2513427569378739,0.02150355565010213,0.23511886977677235,0.011753576799127011,0.026474498717692002,0.20677680463702985,0.2360920227069017,0.026474498717692002,0.01488029609584113,0.08292422523664718,0.014697299360726364,0.2410644647156567,0.20525102459016395,140.0,102.55
101,0.2538610931286414,0.027739219009444538,0.2371334670707243,0.013152146383229292,0.033566507718075754,0.2406182706466137,0.2381151564300653,0.033566507718075754,0.015700339968188298,0.0925292889621841,0.015906650696218303,0.2433534538302418,0.23920765027322408,125.92,64.13
102,0.2487888510268978,0.02721216354488159,0.23170429809210807,0.011150840345859416,0.03195372818233474,0.2339538169530765,0.23314695462887874,0.03195372818233474,0.016600388120764458,0.08448566771207686,0.016695358088930436,0.23841941062769173,0.23298326502732244,113.32,81.63
103,0.22416749069851816,0.026338086413056894,0.2086986213666823,0.0134855067520408,0.02989641242869194,0.21126233094162009,0.20996201289000813,0.02989641242869194,0.01758544082108393,0.07555170014203597,0.017378904495947617,0.21539387568245788,0.21004098360655743,104.52,77.0
104,0.8509486444379629,0.03117841536594084,0.8408212044901617,0.00964357422300437,0.09588733310770625,0.8846700542178416,0.8408212044901617,0.09588733310770625,0.03608143035652408,0.5146678360008768,0.03473677679475625,0.841915629556784,0.8407872267759563,3019.33,1697.98
105,0.5475247031706848,0.028116681173834503,0.5355243501643262,0.01278395576904776,0.08529433424217658,0.5599247589136005,0.5355243501643263,0.08529433424217658,0.03658695740222102,0.4592051704908343,0.035425581251058186,0.5387178269863339,0.5354252049180329,1843.13,1008.87
