,Net Income,Income Available to Common Excluding Extraordinary Items,Total Equity,Diluted Normalized EPS,Net Income After Taxes,avg Volume,Net Income Before Taxes,Total Liabilities & Shareholders' Equity,Cash From Operating Activities,Net Change in Cash,Low,Net Income Before Extraordinary Items,Cash From Financing Activities,Total Liabilities,High,Total Assets,Diluted Net Income,Diluted Weighted Average Shares,Changes in Working Capital,Cash From Investing Activities,Total Common Shares Outstanding,Diluted EPS Excluding Extraordinary Items
715,0.21969660205859978,0.21990460329989797,0.0396690864176129,0.000711397461793223,0.22514133703887007,0.003134970001567595,0.2229895348041861,0.00035380095856153135,0.5001125890499676,0.36602916283503284,0.06569429056984012,0.21990460329989797,0.1314360672521636,0.0004699039679493548,0.05596886348174132,0.00035380095856153135,0.22245917525377543,0.004344249794363176,0.768122012838545,0.6815962919998128,0.004445697033239933,0.0006823353760606585
716,0.2195637270477676,0.21972459136327757,0.053365584640721164,0.0007121997143579743,0.22502921917234553,0.007364413953884472,0.22286512285395085,0.003904876309777259,0.5020680765206995,0.3662688090201662,0.03837702258071524,0.21975154502223676,0.13156147063571355,0.0023047127960923934,0.031151980491080502,0.003904876309777259,0.22229990597355748,0.005602322133522677,0.7692243545731483,0.6807482066034448,0.005541478537352531,0.0006598716599763569
717,0.22045572277265854,0.22061358079359272,0.05316221721418046,0.0007222278714173657,0.2259134084592835,0.0066262891548758505,0.2237473305010678,0.0038256130289096224,0.5019738579185972,0.36612352307023716,0.0436909184183306,0.22064332608151555,0.1315709380603559,0.0022485478077083148,0.03315765292147836,0.0038256130289096224,0.22318596127645693,0.005586321213469775,0.7684763060186511,0.6806483018004192,0.005533591434395867,0.0006765188781459733
718,0.21928661524981466,0.21978061646868563,0.052762741613937764,0.0007164115403229187,0.2250788061065215,0.004912699474734883,0.22291368683452525,0.0037080122743501356,0.5003460494196185,0.36685597938961173,0.05089726300943634,0.21979024277545678,0.13938884938069082,0.002179739980932178,0.03414060912360067,0.0037080122743501356,0.22204104542052847,0.004326748788055314,0.7678814401034549,0.66819632945436,0.005524652717711647,0.0006797279804437306
719,0.21944693183897088,0.21963477792110278,0.045962988645228395,0.0006668724444495254,0.22489530589713327,0.029075016942179167,0.22225659109736357,0.005230667404802646,0.5091241966821103,0.36934180734665256,0.004743236897821136,0.21963477792110278,0.13180196649026135,0.004849761892458884,0.004939078804371836,0.005230667404802646,0.22221038896244696,0.019581625943491752,0.7737876374010946,0.6806734535693663,0.02047229024118235,0.0006141419522333146
720,0.2223826992884447,0.22256983885562465,0.04570490595475427,0.0006616578027786419,0.2279428560551262,0.0229923041599832,0.2261857895256842,0.005144744188235478,0.5071439246749364,0.3674274710736658,0.008056066614196122,0.22256983885562465,0.1310794754668633,0.004794469601274053,0.004669594182666396,0.005144744188235478,0.2251357626695834,0.01948162019316111,0.7714938973582993,0.6808152086270307,0.02026722556430907,0.0006299868948284915
721,0.2220254773390335,0.22221270287441522,0.04487561757822658,0.0006598527345079514,0.2276125937488103,0.029851434071340804,0.22587950964819614,0.004514916373811211,0.5011402132217407,0.3658932168676724,0.007884785380436507,0.22221270287441522,0.13500053081566735,0.004231273980696595,0.005117998922061513,0.004514916373811211,0.22477980542283116,0.019371613867797403,0.7657472153155976,0.6747553749876452,0.020088451230624676,0.000628181774786003
722,0.21760276148935556,0.21779105138522553,0.04530818236976684,0.0006977591681924507,0.2230587809799368,0.0022024472903833226,0.22107395557041776,0.0007669740324497713,0.4993980097643601,0.36665210845904694,0.040841801310426765,0.21779105138522553,0.13229078227686472,8.218811040298407e-05,0.04951448590286184,0.0007669740324497713,0.2203727476829198,0.0026096500548781557,0.7680879500323297,0.6809768093927682,0.002727886009278388,0.0006558602821041603
723,0.2178016888606449,0.21798993088311738,0.04489410158620092,0.0007039766255692734,0.2232483724825827,0.002785231652294111,0.22139839944064024,0.000706325478692629,0.4996358292233348,0.3665153941640716,0.047371376148628665,0.21798993088311738,0.1322515310032707,7.762496674492324e-05,0.03961203050035784,0.000706325478692629,0.22057097077504653,0.002612650227388075,0.7681234126798964,0.6808717285793803,0.0027058021209997274,0.0006634819000613339
724,0.2199565749058802,0.22026703374983153,0.04446899107220248,0.0007777838615263938,0.22550081851753148,0.0037905540767052097,0.22357207457117018,0.0006602348234233282,0.5000703681562297,0.36530486999656653,0.04359901141484983,0.22026703374983153,0.1320630841699134,9.056729162971257e-05,0.05771167796145929,0.0006602348234233282,0.2227182276975035,0.0026571527862852113,0.7677516548124546,0.679771423220779,0.0027021214729532838,0.0007491248176327335
